1150	SCRG_04483	Supercontig_1.11	+	176828	179060	176828	179060	1	176828,	179060,	0	SCRT_04484	cmpl	cmpl	0,	FAA2:acyl-CoA_synthetase
1151	SCRG_04484	Supercontig_1.11	+	180564	181596	180564	181596	1	180564,	181596,	0	SCRT_04485	cmpl	cmpl	0,	BIM1:protein
1152	SCRG_04485	Supercontig_1.11	-	181795	184078	181795	184078	1	181795,	184078,	0	SCRT_04486	cmpl	cmpl	0,	AFG3:ATP_dependent_metalloprotease
1153	SCRG_04486	Supercontig_1.11	-	184250	184913	184250	184913	1	184250,	184913,	0	SCRT_04487	cmpl	cmpl	0,	SPC25:conserved_hypothetical_protein
1154	SCRG_04487	Supercontig_1.11	+	185084	186515	185084	186515	1	185084,	186515,	0	SCRT_04488	cmpl	cmpl	0,	ISC1:inositol_phosphosphingolipids_phospholipase_C
1155	SCRG_04488	Supercontig_1.11	-	186563	186827	186563	186827	1	186563,	186827,	0	SCRT_04489	cmpl	cmpl	0,	SBH2:protein_transport_protein_SEC61_beta_2_subunit
1156	SCRG_04489	Supercontig_1.11	+	187456	188803	187456	188803	1	187456,	188803,	0	SCRT_04490	cmpl	cmpl	0,	GPA2:nucleotide_binding_regulatory_protein
1157	SCRG_04490	Supercontig_1.11	+	189238	190807	189238	190807	1	189238,	190807,	0	SCRT_04491	cmpl	cmpl	0,	RPN3:26S_proteasome_regulatory_module_component
1158	SCRG_04491	Supercontig_1.11	+	191100	193161	191100	193161	1	191100,	193161,	0	SCRT_04492	cmpl	cmpl	0,	SRB4:RNA_polymerase_II_mediator_complex_subunit_17
1159	SCRG_04492	Supercontig_1.11	+	193364	194222	193364	194222	1	193364,	194222,	0	SCRT_04493	cmpl	cmpl	0,	PRO3:delta_1-pyrroline-5-carboxylate_reductase
1160	SCRG_04493	Supercontig_1.11	+	194480	197249	194480	197249	1	194480,	197249,	0	SCRT_04494	cmpl	cmpl	0,	YAT2:conserved_hypothetical_protein
1161	SCRG_04494	Supercontig_1.11	+	197539	199120	197539	199120	1	197539,	199120,	0	SCRT_04495	cmpl	cmpl	0,	GCD11:translational_initiation_factor_eIF-2_gamma_subunit
1162	SCRG_04495	Supercontig_1.11	-	200276	201104	200276	201104	1	200276,	201104,	0	SCRT_04496	cmpl	cmpl	0,	CHO1:phosphatidylserine_synthase
1163	SCRG_04496	Supercontig_1.11	-	201612	202863	201612	202863	1	201612,	202863,	0	SCRT_04497	cmpl	cmpl	0,	GAL83:glucose_repression_protein
1164	SCRG_04497	Supercontig_1.11	-	203325	204507	203325	204507	1	203325,	204507,	0	SCRT_04498	cmpl	cmpl	0,	MIG3:DNA_binding_transcription_co-repressor
1165	SCRG_04498	Supercontig_1.11	-	205220	205808	205220	205808	1	205220,	205808,	0	SCRT_04499	cmpl	cmpl	0,	SMB1:small_nuclear_ribonucleoprotein_associated_protein_B
1166	SCRG_04499	Supercontig_1.11	+	206067	206547	206067	206547	1	206067,	206547,	0	SCRT_04500	cmpl	cmpl	0,	:chaperone
1167	SCRG_04500	Supercontig_1.11	-	206727	207396	206727	207396	1	206727,	207396,	0	SCRT_04501	cmpl	cmpl	0,	YPT31:GTP-binding_protein_YPT31/YPT8
1168	SCRG_04501	Supercontig_1.11	+	207711	210340	207711	210340	1	207711,	210340,	0	SCRT_04502	cmpl	cmpl	0,	FIR1:participant_in_3'_mRNA_processing
1169	SCRG_04502	Supercontig_1.11	-	210709	213937	210709	213937	1	210709,	213937,	0	SCRT_04503	cmpl	cmpl	0,	ZRG8:conserved_hypothetical_protein
1170	SCRG_04503	Supercontig_1.11	+	214493	215048	214493	215048	1	214493,	215048,	0	SCRT_04504	cmpl	cmpl	0,	:conserved_hypothetical_protein
1171	SCRG_04504	Supercontig_1.11	+	215285	215720	215285	215720	1	215285,	215720,	0	SCRT_04505	cmpl	cmpl	0,	EDC2:hypothetical_protein_similar_to_RNA-binding_protein
1172	SCRG_04505	Supercontig_1.11	-	216016	217846	216016	217846	1	216016,	217846,	0	SCRT_04506	cmpl	cmpl	0,	:shuttling_protein
1173	SCRG_04506	Supercontig_1.11	+	218554	219517	218554	219517	1	218554,	219517,	0	SCRT_04507	cmpl	cmpl	0,	PHM8:conserved_hypothetical_protein
1174	SCRG_04507	Supercontig_1.11	-	219526	220918	219526	220918	1	219526,	220918,	0	SCRT_04508	cmpl	cmpl	0,	KRE29:DNA_repair_protein
1175	SCRG_04508	Supercontig_1.11	-	221124	221871	221124	221871	1	221124,	221871,	0	SCRT_04509	cmpl	cmpl	0,	HVG1:nucleotide_sugar_transporter
1176	SCRG_04509	Supercontig_1.11	-	221931	222147	221931	222147	1	221931,	222147,	0	SCRT_04510	cmpl	cmpl	0,	:conserved_hypothetical_protein
1177	SCRG_04510	Supercontig_1.11	+	222460	224650	222460	224650	1	222460,	224650,	0	SCRT_04511	cmpl	cmpl	0,	GLN3:transcriptional_activator_of_nitrogen-regulated_genes
1178	SCRG_04511	Supercontig_1.11	+	225126	227403	225126	227403	1	225126,	227403,	0	SCRT_04512	cmpl	cmpl	0,	YEN1:conserved_hypothetical_protein
1179	SCRG_04512	Supercontig_1.11	+	227604	228156	227604	228156	1	227604,	228156,	0	SCRT_04513	cmpl	cmpl	0,	MXR1:peptide_methionine_sulfoxide_reductase
1180	SCRG_04513	Supercontig_1.11	-	228440	229787	228440	229787	1	228440,	229787,	0	SCRT_04514	cmpl	cmpl	0,	SAH1:S-adenosyl-L-homocysteine_hydrolase
1181	SCRG_04514	Supercontig_1.11	-	230240	230684	230240	230684	1	230240,	230684,	0	SCRT_04515	cmpl	cmpl	0,	ERG28:conserved_hypothetical_protein
1183	SCRG_04515	Supercontig_1.11	-	231132	232443	231132	232443	2	231132,232380,	232292,232443,	0	SCRT_04516	cmpl	cmpl	0,0,	MEI4:88_bp_intron_at_5'_end_spliced_independently_of_MER1
1184	SCRG_04516	Supercontig_1.11	-	232703	234170	232703	234170	1	232703,	234170,	0	SCRT_04517	cmpl	cmpl	0,	ACA1:conserved_hypothetical_protein
1185	SCRG_04517	Supercontig_1.11	+	235839	236268	235839	236268	1	235839,	236268,	0	SCRT_04518	cmpl	cmpl	0,	SPO73:sporulation-specific_protein_73
1186	SCRG_04518	Supercontig_1.11	-	236471	239162	236471	239162	1	236471,	239162,	0	SCRT_04519	cmpl	cmpl	0,	SAP1:AAA_ATPase
1187	SCRG_04519	Supercontig_1.11	-	239644	240817	239644	240817	1	239644,	240817,	0	SCRT_04520	cmpl	cmpl	0,	CAJ1:protein
1188	SCRG_04520	Supercontig_1.11	+	243054	243336	243054	243336	1	243054,	243336,	0	SCRT_04521	cmpl	cmpl	0,	:hypothetical_protein_similar_to_protein_required_for_mitochondrial_iron-sulfur_cluster_biosynthesis
1189	SCRG_04521	Supercontig_1.11	+	244063	245997	244063	245997	1	244063,	245997,	0	SCRT_04522	cmpl	cmpl	0,	:hypothetical_protein_similar_to_fe_II_2-oxoglutarate-dependent_dioxygenase
1190	SCRG_04522	Supercontig_1.11	-	246311	246725	246311	246725	1	246311,	246725,	0	SCRT_04523	cmpl	cmpl	0,	RSM18:conserved_hypothetical_protein
1191	SCRG_04523	Supercontig_1.11	+	246993	248469	246993	248469	1	246993,	248469,	0	SCRT_04524	cmpl	cmpl	0,	:histone_H3-K36_demethylase
1192	SCRG_04524	Supercontig_1.11	-	248707	250288	248707	250288	1	248707,	250288,	0	SCRT_04525	cmpl	cmpl	0,	HOM3:aspartate_kinase
1193	SCRG_04525	Supercontig_1.11	-	251070	251970	251070	251970	1	251070,	251970,	0	SCRT_04526	cmpl	cmpl	0,	PIC2:mitochondrial_phosphate_carrier_protein_2
1194	SCRG_04526	Supercontig_1.11	-	253274	253385	253274	253385	1	253274,	253385,	0	SCRT_04527	cmpl	cmpl	0,	:conserved_hypothetical_protein
1195	SCRG_04527	Supercontig_1.11	-	254400	256044	254400	256044	1	254400,	256044,	0	SCRT_04528	cmpl	cmpl	0,	GIP2:GLC7-interacting_protein_2
1196	SCRG_04528	Supercontig_1.11	-	257239	258130	257239	258130	1	257239,	258130,	0	SCRT_04529	cmpl	cmpl	0,	HIS1:ATP_phosphoribosyltransferase
1197	SCRG_04529	Supercontig_1.11	-	258859	260458	258859	260458	1	258859,	260458,	0	SCRT_04530	cmpl	cmpl	0,	FCY2:purine-cytosine_permease
1199	SCRG_04530	Supercontig_1.11	-	261769	262532	261769	262532	2	261769,262495,	262095,262532,	0	SCRT_04531	cmpl	cmpl	1,0,	RPL34A:ribosomal_protein_L34A
1200	SCRG_04531	Supercontig_1.11	-	263085	263472	263085	263472	1	263085,	263472,	0	SCRT_04532	cmpl	cmpl	0,	HMF1:protein
1201	SCRG_04532	Supercontig_1.11	+	264113	264434	264113	264434	1	264113,	264434,	0	SCRT_04533	cmpl	cmpl	0,	PET117:protein_PET117,_mitochondrial_precursor
1202	SCRG_04533	Supercontig_1.11	+	264968	266228	264968	266228	1	264968,	266228,	0	SCRT_04534	cmpl	cmpl	0,	PCL6:hypothetical_protein_similar_to_Pho85p_cyclin_of_the_Pho80p_subfamily
1203	SCRG_04534	Supercontig_1.11	+	266910	268494	266910	268494	1	266910,	268494,	0	SCRT_04535	cmpl	cmpl	0,	FCY21:purine-cytosine_permease
1204	SCRG_04535	Supercontig_1.11	+	268915	270513	268915	270513	1	268915,	270513,	0	SCRT_04536	cmpl	cmpl	0,	FCY22:purine-cytosine_permease
1205	SCRG_04536	Supercontig_1.11	-	270652	271978	270652	271978	1	270652,	271978,	0	SCRT_04537	cmpl	cmpl	0,	CEM1:hypothetical_protein_similar_to
1206	SCRG_04537	Supercontig_1.11	-	272284	273034	272284	273034	1	272284,	273034,	0	SCRT_04538	cmpl	cmpl	0,	HOR2:DL-glycerol-3-phosphatase
1207	SCRG_04538	Supercontig_1.11	+	274061	274715	274061	274715	1	274061,	274715,	0	SCRT_04539	cmpl	cmpl	0,	THO1:protein
1208	SCRG_04539	Supercontig_1.11	-	275059	276574	275059	276574	1	275059,	276574,	0	SCRT_04540	cmpl	cmpl	0,	:hypothetical_protein_similar_to_non-essential_nuclear_protein
1209	SCRG_04540	Supercontig_1.11	-	277575	279246	277575	279246	1	277575,	279246,	0	SCRT_04541	cmpl	cmpl	0,	ICL1:isocitrate_lyase
1210	SCRG_04541	Supercontig_1.11	+	282266	283127	282266	283127	1	282266,	283127,	0	SCRT_04542	cmpl	cmpl	0,	:hypothetical_protein_similar_to_CDC4_gene
1211	SCRG_04542	Supercontig_1.11	+	284396	284879	284396	284879	1	284396,	284879,	0	SCRT_04543	cmpl	cmpl	0,	:conserved_hypothetical_protein
1212	SCRG_04543	Supercontig_1.11	+	285380	287141	285380	287141	1	285380,	287141,	0	SCRT_04544	cmpl	cmpl	0,	MOT2:general_negative_regulator_of_transcription_subunit_4
1213	SCRG_04544	Supercontig_1.11	+	287740	290329	287740	290329	1	287740,	290329,	0	SCRT_04545	cmpl	cmpl	0,	ARG5:N-acetyl-gamma-glutamyl-phosphate_reductase
1214	SCRG_04545	Supercontig_1.11	+	291280	293944	291280	293944	1	291280,	293944,	0	SCRT_04546	cmpl	cmpl	0,	RNR1:ribonucleotide_reductase
1215	SCRG_04546	Supercontig_1.11	-	294280	294658	294280	294658	1	294280,	294658,	0	SCRT_04547	cmpl	cmpl	0,	:conserved_hypothetical_protein
1216	SCRG_04547	Supercontig_1.11	+	295136	295523	295136	295523	1	295136,	295523,	0	SCRT_04548	cmpl	cmpl	0,	VTC1:vacuolar_transporter_chaperone_1
1217	SCRG_04548	Supercontig_1.11	+	296360	297920	296360	297920	1	296360,	297920,	0	SCRT_04549	cmpl	cmpl	0,	ALD5:aldehyde_dehydrogenase,_mitochondrial_precursor
1218	SCRG_04549	Supercontig_1.11	+	299121	299524	299121	299524	1	299121,	299524,	0	SCRT_04550	cmpl	cmpl	0,	RPS24A:ribosomal_protein_S24A
1221	SCRG_04550	Supercontig_1.11	+	299983	300448	299983	300448	3	299983,300179,300395,	300077,300287,300448,	0	SCRT_04551	cmpl	cmpl	0,1,1,	YOS1:hypothetical_protein_similar_to_integral_membrane_protein_required_for_ER_to_Golgi_transport
1222	SCRG_04551	Supercontig_1.11	-	300742	303526	300742	303526	1	300742,	303526,	0	SCRT_04552	cmpl	cmpl	0,	PTP3:tyrosine_phosphatase
1223	SCRG_04552	Supercontig_1.11	-	304919	305825	304919	305825	1	304919,	305825,	0	SCRT_04553	cmpl	cmpl	0,	:conserved_hypothetical_protein
1224	SCRG_04553	Supercontig_1.11	-	306863	308927	306863	308927	1	306863,	308927,	0	SCRT_04554	cmpl	cmpl	0,	:conserved_hypothetical_protein
1225	SCRG_04554	Supercontig_1.11	-	309136	310669	309136	310669	1	309136,	310669,	0	SCRT_04555	cmpl	cmpl	0,	:hypothetical_protein_similar_to_metallopeptidase,_mitochondrial
1226	SCRG_04555	Supercontig_1.11	+	310972	311134	310972	311134	1	310972,	311134,	0	SCRT_04556	cmpl	cmpl	0,	:conserved_hypothetical_protein
1227	SCRG_04556	Supercontig_1.11	+	311246	311876	311246	311876	1	311246,	311876,	0	SCRT_04557	cmpl	cmpl	0,	:conserved_hypothetical_protein
1228	SCRG_04557	Supercontig_1.11	+	312289	314170	312289	314170	1	312289,	314170,	0	SCRT_04558	cmpl	cmpl	0,	:conserved_hypothetical_protein
1229	SCRG_04558	Supercontig_1.11	+	315012	316419	315012	316419	1	315012,	316419,	0	SCRT_04559	cmpl	cmpl	0,	SER3:3-phosphoglycerate_dehydrogenase
1230	SCRG_04559	Supercontig_1.11	-	316601	318263	316601	318263	1	316601,	318263,	0	SCRT_04560	cmpl	cmpl	0,	UTP7:U3_small_nucleolar_RNA-associated_protein_7
1231	SCRG_04560	Supercontig_1.11	-	318503	319358	318503	319358	1	318503,	319358,	0	SCRT_04561	cmpl	cmpl	0,	GET2:meiotic_nuclear_division_protein_RMD7
1232	SCRG_04561	Supercontig_1.11	-	319948	320467	319948	320467	1	319948,	320467,	0	SCRT_04562	cmpl	cmpl	0,	:conserved_hypothetical_protein
1233	SCRG_04562	Supercontig_1.11	+	320802	322530	320802	322530	1	320802,	322530,	0	SCRT_04563	cmpl	cmpl	0,	ILV1:threonine_deaminase
1234	SCRG_04563	Supercontig_1.11	+	322901	324629	322901	324629	1	322901,	324629,	0	SCRT_04564	cmpl	cmpl	0,	:conserved_hypothetical_protein
1235	SCRG_04564	Supercontig_1.11	-	324910	325156	324910	325156	1	324910,	325156,	0	SCRT_04565	cmpl	cmpl	0,	SBH1:protein_transport_protein_SEC61_beta_1_subunit
1236	SCRG_04565	Supercontig_1.11	-	325503	327513	325503	327513	1	325503,	327513,	0	SCRT_04566	cmpl	cmpl	0,	DOT6:disrupter_of_telomere_silencing_protein_6
1237	SCRG_04566	Supercontig_1.11	-	328236	329628	328236	329628	1	328236,	329628,	0	SCRT_04567	cmpl	cmpl	0,	PTC2:protein_phosphatase_type_2C
1238	SCRG_04567	Supercontig_1.11	+	330236	331757	330236	331757	1	330236,	331757,	0	SCRT_04568	cmpl	cmpl	0,	TRP2:anthranilate_synthase_component_I
1239	SCRG_04568	Supercontig_1.11	-	332154	334455	332154	334455	1	332154,	334455,	0	SCRT_04569	cmpl	cmpl	0,	MET6:5-methyltetrahydropteroyl_triglutamate_homocysteine_methyltransferase
1240	SCRG_04569	Supercontig_1.11	+	335142	335517	335142	335517	1	335142,	335517,	0	SCRT_04570	cmpl	cmpl	0,	IES5:ino_eighty_subunit_5
1241	SCRG_04570	Supercontig_1.11	-	335610	339900	335610	339900	1	335610,	339900,	0	SCRT_04571	cmpl	cmpl	0,	TSC11:hypothetical_protein_similar_to_subunit_of_TORC2
1243	SCRG_04571	Supercontig_1.11	-	340202	340688	340202	340688	2	340202,340564,	340489,340688,	0	SCRT_04572	cmpl	cmpl	1,0,	:YER093C-A
1244	SCRG_04572	Supercontig_1.11	-	341019	341634	341019	341634	1	341019,	341634,	0	SCRT_04573	cmpl	cmpl	0,	PUP3:proteasome_component
1245	SCRG_04573	Supercontig_1.11	+	342265	343465	342265	343465	1	342265,	343465,	0	SCRT_04574	cmpl	cmpl	0,	RAD51:DNA_repair_protein
1246	SCRG_04574	Supercontig_1.11	+	343983	345519	343983	345519	1	343983,	345519,	0	SCRT_04575	cmpl	cmpl	0,	SHC1:hypothetical_protein_similar_to_SHC1_protein
1247	SCRG_04575	Supercontig_1.11	+	347754	350016	347754	350016	1	347754,	350016,	0	SCRT_04576	cmpl	cmpl	0,	UBP9:ubiquitin_carboxyl-terminal_hydrolase_9
1248	SCRG_04576	Supercontig_1.11	-	350395	351349	350395	351349	1	350395,	351349,	0	SCRT_04577	cmpl	cmpl	0,	PRS2:ribose-phosphate_pyrophosphokinase
1249	SCRG_04577	Supercontig_1.11	+	351846	352596	351846	352596	1	351846,	352596,	0	SCRT_04578	cmpl	cmpl	0,	UBC6:ubiquitin-conjugating_enzyme_E2_6
1250	SCRG_04578	Supercontig_1.11	-	352789	354079	352789	354079	1	352789,	354079,	0	SCRT_04579	cmpl	cmpl	0,	AST2:protein
1251	SCRG_04579	Supercontig_1.11	+	355382	355982	355382	355982	1	355382,	355982,	0	SCRT_04580	cmpl	cmpl	0,	RPS8A:ribosomal_protein_S8A
1252	SCRG_04580	Supercontig_1.11	+	356871	358797	356871	358797	1	356871,	358797,	0	SCRT_04581	cmpl	cmpl	0,	SSA4:heat_shock_protein
1253	SCRG_04581	Supercontig_1.11	+	359084	359708	359084	359708	1	359084,	359708,	0	SCRT_04582	cmpl	cmpl	0,	RTT105:hypothetical_protein_similar_to_protein_with_a_role_in_regulation_of_Ty1_transposition
1254	SCRG_04582	Supercontig_1.11	-	360123	364297	360123	364297	1	360123,	364297,	0	SCRT_04583	cmpl	cmpl	0,	NUP157:nucleoporin
1255	SCRG_04583	Supercontig_1.11	+	364611	365517	364611	365517	1	364611,	365517,	0	SCRT_04584	cmpl	cmpl	0,	MAM1:monopolin
1256	SCRG_04584	Supercontig_1.11	-	365736	366831	365736	366831	1	365736,	366831,	0	SCRT_04585	cmpl	cmpl	0,	GLE2:nucleoporin
1257	SCRG_04585	Supercontig_1.11	-	367500	369897	367500	369897	1	367500,	369897,	0	SCRT_04586	cmpl	cmpl	0,	FLO8:transcriptional_activator_of_FLO1
1258	SCRG_04586	Supercontig_1.11	-	371047	374386	371047	374386	1	371047,	374386,	0	SCRT_04587	cmpl	cmpl	0,	KAP123:karyopherin_beta_4
1259	SCRG_04587	Supercontig_1.11	-	374878	378157	374878	378157	1	374878,	378157,	0	SCRT_04588	cmpl	cmpl	0,	SWI4:regulatory_protein
1260	SCRG_04588	Supercontig_1.11	+	379512	380073	379512	380073	1	379512,	380073,	0	SCRT_04589	cmpl	cmpl	0,	LSM4:U6_snRNA_associated_protein
1261	SCRG_04589	Supercontig_1.11	-	380215	382333	380215	382333	1	380215,	382333,	0	SCRT_04590	cmpl	cmpl	0,	:conserved_hypothetical_protein
1262	SCRG_04590	Supercontig_1.11	-	382872	385992	382872	385992	1	382872,	385992,	0	SCRT_04591	cmpl	cmpl	0,	BOI2:protein
1263	SCRG_04591	Supercontig_1.11	-	386573	387146	386573	387146	1	386573,	387146,	0	SCRT_04592	cmpl	cmpl	0,	SPR6:sporulation-specific_protein
1264	SCRG_04592	Supercontig_1.11	-	387628	388450	387628	388450	1	387628,	388450,	0	SCRT_04593	cmpl	cmpl	0,	SLX8:conserved_hypothetical_protein
1266	SCRG_04593	Supercontig_1.11	+	389045	389927	389045	389927	2	389045,389558,	389087,389927,	0	SCRT_04594	cmpl	cmpl	0,0,	RPL23B:ribosomal_protein_L23B
1267	SCRG_04594	Supercontig_1.11	-	390231	391332	390231	391332	1	390231,	391332,	0	SCRT_04595	cmpl	cmpl	0,	SHO1:protein_SSU81
1268	SCRG_04595	Supercontig_1.11	-	391775	393119	391775	393119	1	391775,	393119,	0	SCRT_04596	cmpl	cmpl	0,	AVT6:asp
1269	SCRG_04596	Supercontig_1.11	+	393410	394142	393410	394142	1	393410,	394142,	0	SCRT_04597	cmpl	cmpl	0,	SCS2:hypothetical_protein_similar_to_SCS2_protein
1270	SCRG_04597	Supercontig_1.11	+	394650	394992	394650	394992	1	394650,	394992,	0	SCRT_04598	cmpl	cmpl	0,	:conserved_hypothetical_protein
1271	SCRG_04598	Supercontig_1.11	-	395149	396628	395149	396628	1	395149,	396628,	0	SCRT_04599	cmpl	cmpl	0,	GLO3:ADP-ribosylation_factor_GTPase-activating_protein
1272	SCRG_04599	Supercontig_1.11	+	397088	398660	397088	398660	1	397088,	398660,	0	SCRT_04600	cmpl	cmpl	0,	YCK3:casein_kinase_I
1273	SCRG_04600	Supercontig_1.11	-	399620	401339	399620	401339	1	399620,	401339,	0	SCRT_04601	cmpl	cmpl	0,	DSE1:conserved_hypothetical_protein
1274	SCRG_04601	Supercontig_1.11	+	402464	404891	402464	404891	1	402464,	404891,	0	SCRT_04602	cmpl	cmpl	0,	RSP5:E3_ubiquitin-protein_ligase
1275	SCRG_04602	Supercontig_1.11	-	405671	406454	405671	406454	1	405671,	406454,	0	SCRT_04603	cmpl	cmpl	0,	NSA2:TGF_beta-inducible_nuclear_protein_1
1276	SCRG_04603	Supercontig_1.11	+	406755	407826	406755	407826	1	406755,	407826,	0	SCRT_04604	cmpl	cmpl	0,	LCP5:U3_small_nucleolar_ribonucleoprotein_protein
1277	SCRG_04604	Supercontig_1.11	+	408133	408742	408133	408742	1	408133,	408742,	0	SCRT_04605	cmpl	cmpl	0,	:conserved_hypothetical_protein
1278	SCRG_04605	Supercontig_1.11	+	409555	412983	409555	412983	1	409555,	412983,	0	SCRT_04606	cmpl	cmpl	0,	SAK1:serine/threonine-protein_kinase_PAK1
1279	SCRG_04606	Supercontig_1.11	-	413394	414723	413394	414723	1	413394,	414723,	0	SCRT_04607	cmpl	cmpl	0,	:conserved_hypothetical_protein
1280	SCRG_04607	Supercontig_1.11	+	416225	416582	416225	416582	1	416225,	416582,	0	SCRT_04608	cmpl	cmpl	0,	RPS26B:ribosomal_protein_S26B
1281	SCRG_04608	Supercontig_1.11	-	417464	422723	417464	422723	1	417464,	422723,	0	SCRT_04609	cmpl	cmpl	0,	PMD1:negative_regulator_of_sporulation
1283	SCRG_04609	Supercontig_1.11	+	424431	425892	424431	425892	2	424431,425133,	424608,425892,	0	SCRT_04610	cmpl	cmpl	0,0,	GLC7:protein_phosphatase_type_I
1284	SCRG_04610	Supercontig_1.11	-	429203	429737	429203	429737	1	429203,	429737,	0	SCRT_04611	cmpl	cmpl	0,	:conserved_hypothetical_protein
1285	SCRG_04611	Supercontig_1.11	+	431547	432900	431547	432900	1	431547,	432900,	0	SCRT_04612	cmpl	cmpl	0,	GDI1:GDP_dissociation_inhibitor
1286	SCRG_04612	Supercontig_1.11	-	433307	433751	433307	433751	1	433307,	433751,	0	SCRT_04613	cmpl	cmpl	0,	:conserved_hypothetical_protein
1287	SCRG_04613	Supercontig_1.11	-	436231	436909	436231	436909	1	436231,	436909,	0	SCRT_04614	cmpl	cmpl	0,	:conserved_hypothetical_protein
1288	SCRG_04614	Supercontig_1.11	+	437230	438898	437230	438898	1	437230,	438898,	0	SCRT_04615	cmpl	cmpl	0,	:conserved_hypothetical_protein
1289	SCRG_04615	Supercontig_1.11	+	439124	440582	439124	440582	1	439124,	440582,	0	SCRT_04616	cmpl	cmpl	0,	COX15:cytochrome_oxidase_assembly_factor
1290	SCRG_04616	Supercontig_1.11	-	440814	441702	440814	441702	1	440814,	441702,	0	SCRT_04617	cmpl	cmpl	0,	MAG1:3-methyladenine_DNA_glycosylase
1291	SCRG_04617	Supercontig_1.11	+	441984	443268	441984	443268	1	441984,	443268,	0	SCRT_04618	cmpl	cmpl	0,	DDI1:DNA_damage-inducible_protein
1292	SCRG_04618	Supercontig_1.11	-	443474	445889	443474	445889	1	443474,	445889,	0	SCRT_04619	cmpl	cmpl	0,	UBP5:ubiquitin_carboxyl-terminal_hydrolase_5
1293	SCRG_04619	Supercontig_1.11	-	446195	447407	446195	447407	1	446195,	447407,	0	SCRT_04620	cmpl	cmpl	0,	FTR1:iron_permease
1294	SCRG_04620	Supercontig_1.11	+	448267	448546	448267	448546	1	448267,	448546,	0	SCRT_04621	cmpl	cmpl	0,	LSM5:snRNP_protein
1295	SCRG_04621	Supercontig_1.11	-	448653	450525	448653	450525	1	448653,	450525,	0	SCRT_04622	cmpl	cmpl	0,	SCC4:sister_chromatid_cohesion_protein_4
1296	SCRG_04622	Supercontig_1.11	+	450985	451705	450985	451705	1	450985,	451705,	0	SCRT_04623	cmpl	cmpl	0,	SPT15:TATA-box_binding_protein
1297	SCRG_04623	Supercontig_1.11	-	451893	453153	451893	453153	1	451893,	453153,	0	SCRT_04624	cmpl	cmpl	0,	PEA2:coiled-coil_domain
1298	SCRG_04624	Supercontig_1.11	+	454052	454496	454052	454496	1	454052,	454496,	0	SCRT_04625	cmpl	cmpl	0,	SPI1:hypothetical_protein
1299	SCRG_04625	Supercontig_1.11	-	455371	458107	455371	458107	1	455371,	458107,	0	SCRT_04626	cmpl	cmpl	0,	UBP3:ubiquitin_carboxyl-terminal_hydrolase_3
1300	SCRG_04626	Supercontig_1.11	-	458342	459671	458342	459671	1	458342,	459671,	0	SCRT_04627	cmpl	cmpl	0,	:conserved_hypothetical_protein
1301	SCRG_04627	Supercontig_1.11	-	459726	460488	459726	460488	1	459726,	460488,	0	SCRT_04628	cmpl	cmpl	0,	PET122:translational_activator_of_cytochrome_C_oxidase_subunit_III
1302	SCRG_04628	Supercontig_1.11	+	460702	461908	460702	461908	1	460702,	461908,	0	SCRT_04629	cmpl	cmpl	0,	OXA1:inner_membrane_protein_OXA1,_mitochondrial_precursor
1303	SCRG_04629	Supercontig_1.11	-	462030	468531	462030	468531	1	462030,	468531,	0	SCRT_04630	cmpl	cmpl	0,	BEM2:rho_GTPase_activating_protein
1304	SCRG_04630	Supercontig_1.11	-	469011	470025	469011	470025	1	469011,	470025,	0	SCRT_04631	cmpl	cmpl	0,	:conserved_hypothetical_protein
1305	SCRG_04631	Supercontig_1.11	+	470471	472874	470471	472874	1	470471,	472874,	0	SCRT_04632	cmpl	cmpl	0,	COG3:conserved_oligomeric_Golgi_complex_component_3
1306	SCRG_04632	Supercontig_1.11	-	474555	476274	474555	476274	1	474555,	476274,	0	SCRT_04633	cmpl	cmpl	0,	:conserved_hypothetical_protein
1307	SCRG_04633	Supercontig_1.11	-	477228	477654	477228	477654	1	477228,	477654,	0	SCRT_04634	cmpl	cmpl	0,	BUR6:class_2_transcription_repressor
1308	SCRG_04634	Supercontig_1.11	-	479314	480313	479314	480313	1	479314,	480313,	0	SCRT_04635	cmpl	cmpl	0,	SPT2:protein
1310	SCRG_04635	Supercontig_1.11	-	480597	483726	480597	483726	2	480597,483118,	482141,483726,	0	SCRT_04636	cmpl	cmpl	2,0,	RAD4:DNA_repair_protein
1311	SCRG_04636	Supercontig_1.11	-	483918	484614	483918	484614	1	483918,	484614,	0	SCRT_04637	cmpl	cmpl	0,	:conserved_hypothetical_protein
1313	SCRG_04637	Supercontig_1.11	+	486226	490651	486226	490651	2	486226,487079,	486962,490651,	0	SCRT_04638	cmpl	cmpl	0,1,	CHD1:chromo_domain_protein_1
1315	SCRG_04638	Supercontig_1.11	+	491230	492231	491230	492231	2	491230,492185,	491970,492231,	0	SCRT_04639	cmpl	cmpl	0,2,	PAB1:poly(A)_binding_protein
1316	SCRG_04639	Supercontig_1.11	+	493625	498339	493625	498339	1	493625,	498339,	0	SCRT_04640	cmpl	cmpl	0,	DNF1:hypothetical_protein_similar_to_ATPase/transporter
1317	SCRG_04640	Supercontig_1.11	+	499089	501642	499089	501642	1	499089,	501642,	0	SCRT_04641	cmpl	cmpl	0,	BCK2:protein
